ID,risk_probability_default,decision
5009799,4.0274883657927044e-05,Approved
5009800,0.0004328261343890137,Approved
5009801,0.0004328261343890137,Approved
5009802,0.0004444683526003459,Approved
5009803,0.0004328261343890137,Approved
5009804,2.5410695782587188e-05,Approved
5090756,0.0004647689801905534,Approved
5009805,0.01255942686101542,Approved
5009806,0.0015326363365968396,Approved
5009807,0.0011347672966792197,Approved
5009808,0.000790500424078176,Approved
5009809,0.00062414978162037,Approved
5009810,4.89275456854674e-05,Approved
5009811,0.0017595483803813621,Approved
5009812,0.000790500424078176,Approved
5009813,0.0073591648606802125,Approved
5009814,0.004763862035739117,Approved
5009816,0.0017595483803813621,Approved
5009817,0.0017595483803813621,Approved
5090772,0.009655335009414,Approved
5090773,0.000790500424078176,Approved
5009819,0.00034418037251148935,Approved
5009820,0.00034418037251148935,Approved
5009821,0.0010779609762221246,Approved
5009822,0.00029722551743903685,Approved
5009823,0.00029722551743903685,Approved
5009824,0.00013866502061658708,Approved
5009825,0.9999998212297605,Rejected
5009826,0.008837977754816349,Approved
5009827,0.008837977754816349,Approved
5009828,0.008837977754816349,Approved
5009829,0.008837977754816349,Approved
5009830,0.008837977754816349,Approved
5009831,0.0003564220842537014,Approved
5009832,0.009109880246315972,Approved
5009833,7.529985757955099e-05,Approved
5009834,0.010976631317807845,Approved
5009835,0.0006635756527118663,Approved
5009836,3.585940425623416e-05,Approved
5009837,0.0009296817561629113,Approved
5009838,0.0009296817561629113,Approved
5009839,0.008977227986613578,Approved
5009841,0.004450842307679188,Approved
5009843,0.9999992335395719,Rejected
5009844,0.002077160912482006,Approved
5009845,0.0004091246377560913,Approved
5009846,0.006402205045645731,Approved
5009847,0.024040306801241394,Approved
5009848,0.0005976166266824556,Approved
5009849,0.00012513410958632225,Approved
5009850,9.524945950774676e-05,Approved
5009851,4.859722530218602e-05,Approved
5009852,0.0006550172841585928,Approved
5009853,8.793039612252716e-06,Approved
5009854,0.0006550172841585928,Approved
5009856,0.9999983960961846,Rejected
5009857,8.793039612252716e-06,Approved
5009858,6.613194168709027e-05,Approved
5009859,0.0002585027620449572,Approved
5009860,6.113259974572803e-05,Approved
5009864,0.0009828868694360608,Approved
5009865,0.0022966444570508508,Approved
5009866,0.0004708823214012001,Approved
5009867,0.0023751042508054648,Approved
5009868,0.0004708823214012001,Approved
5009872,0.0010255859046359045,Approved
5009873,0.9999997688140833,Rejected
5009874,0.0011722411682457035,Approved
5009875,0.9999997688140833,Rejected
5009877,0.0012751981763142863,Approved
5009878,0.0004444339742254315,Approved
5009879,0.0001478338655852267,Approved
5009880,0.0015475517583352198,Approved
5009881,0.0015475517583352198,Approved
5009882,0.017582350315031827,Approved
5009883,0.00011728234556370967,Approved
5009884,0.038828566579127616,Approved
5009885,0.0015475517583352198,Approved
5009886,0.0006575169101338789,Approved
5009887,0.12117407475049823,Approved
5009888,0.0015475517583352198,Approved
5009889,0.0022368745333650295,Approved
5009890,0.0028518735227370962,Approved
5009893,0.0030546963990780735,Approved
5009897,0.9999994324136332,Rejected
5009898,0.0007774794892966331,Approved
5009899,0.0007774794892966331,Approved
5009900,0.0013035020049432507,Approved
5009903,0.006231873699711115,Approved
5009906,0.017934244996098078,Approved
5009907,0.23076027070036176,Approved
5009908,0.9761987639668661,Rejected
5009909,0.9999999323076666,Rejected
5009910,0.005273129766777359,Approved
5009911,0.0013035020049432507,Approved
5009914,0.9999999036361795,Rejected
5009915,0.090684776333145,Approved
5009916,0.9999999957333183,Rejected
5009917,0.9831366273247166,Rejected
5009918,0.9999999957333183,Rejected
5009919,0.5467249704981554,Approved
5009922,0.003136440065066639,Approved
5009923,0.0003856422051919452,Approved
5009924,0.0033862467702952966,Approved
5009925,0.010653855614151568,Approved
5009927,0.002298155209195088,Approved
5009928,0.002298155209195088,Approved
5009929,0.00032737574823456966,Approved
5009930,0.0029171421970807057,Approved
5009931,0.006237200015458078,Approved
5009932,0.006237200015458078,Approved
5009934,0.021951581727394903,Approved
5009935,0.004577742757186297,Approved
5009938,0.9999847298675689,Rejected
5009939,0.009658489178023656,Approved
5009940,0.9999993433453731,Rejected
5009941,0.009658489178023656,Approved
5009942,0.009658489178023656,Approved
5009943,0.0017797057117821097,Approved
5009944,0.999998841232637,Rejected
5009945,0.0016822327042419055,Approved
5009946,7.258275815830234e-07,Approved
5009947,7.258275815830234e-07,Approved
5009949,0.00019146477029962793,Approved
5009950,7.258275815830234e-07,Approved
5009951,0.049256913106041404,Approved
5009952,0.0004986724642109566,Approved
5009954,0.0003617175378140925,Approved
5009955,0.9999998537135396,Rejected
5009957,0.0004171403981227626,Approved
5009958,0.00536172447831849,Approved
5009960,0.0004171403981227626,Approved
5009961,0.00536172447831849,Approved
5009965,0.00010354590418368964,Approved
5009966,1.6369562226863883e-05,Approved
5009967,0.9999939528689322,Rejected
5009968,2.0380888969426383e-05,Approved
5009969,7.211584365163953e-06,Approved
5009970,7.211584365163953e-06,Approved
5009971,5.3627072127365116e-05,Approved
5009978,0.002746864612235564,Approved
5009979,0.9999988195681905,Rejected
5009980,5.3627072127365116e-05,Approved
5009981,5.3627072127365116e-05,Approved
5009983,0.9999987058980122,Rejected
5009984,5.927417056248657e-05,Approved
5009985,0.002746864612235564,Approved
5009986,0.00013858248140787458,Approved
5009988,8.15935145410903e-06,Approved
5009989,8.15935145410903e-06,Approved
5009990,8.15935145410903e-06,Approved
5009991,1.49903268751294e-06,Approved
5009992,0.0006128775783034587,Approved
5009993,1.0224504426328382e-05,Approved
5009994,0.02520297700653572,Approved
5009995,0.003599132426682278,Approved
5009996,0.02520297700653572,Approved
5009997,0.00032125429890305084,Approved
5009998,0.000389308910937109,Approved
5009999,0.00010732005675862118,Approved
5010000,0.0008199263679557238,Approved
5010001,9.24314439410629e-05,Approved
5010002,0.9999982021862796,Rejected
5010003,0.9999995430847741,Rejected
5010004,0.999999633062442,Rejected
5010005,0.006680088093746506,Approved
5010006,0.0015799252745348712,Approved
5010007,6.077536039606118e-05,Approved
5010009,8.305329281867658e-06,Approved
5010010,6.077536039606118e-05,Approved
5010011,6.077536039606118e-05,Approved
5010012,6.077536039606118e-05,Approved
5010015,0.02339941708451992,Approved
5010016,0.03426590827094191,Approved
5010017,0.028118472481025676,Approved
5010018,0.0006362389132637386,Approved
5010019,0.03426590827094191,Approved
5010020,0.9999926169398123,Rejected
5010021,1.0310905058231022e-05,Approved
5010023,0.9999997482122133,Rejected
5010025,0.9999998226460859,Rejected
5010026,0.0012978872291851253,Approved
5010027,0.00036935309816131745,Approved
5010028,0.0005912960963730183,Approved
5010031,0.0015480780201417915,Approved
5010032,0.0015480780201417915,Approved
5010036,0.11493412902685014,Approved
5010037,0.125521387145562,Approved
5010038,0.10950971705585331,Approved
5010039,0.10950971705585331,Approved
5010040,0.028949202214008506,Approved
5010041,0.0010358245548135808,Approved
5010042,0.0011416726277623675,Approved
5010043,0.0011416726277623675,Approved
5010044,3.494335236348958e-05,Approved
5010045,3.494335236348958e-05,Approved
5010046,0.00024952957627948666,Approved
5010047,0.9999991806055111,Rejected
5010048,0.0011416726277623675,Approved
5010049,3.494335236348958e-05,Approved
5010052,0.0010989603980809124,Approved
5010053,0.9839899944771828,Rejected
5010055,0.03011308619121167,Approved
5010056,0.6883438053954412,Rejected
5010057,0.03105679438442771,Approved
5010058,6.298373599452763e-05,Approved
5010059,0.00014719966135668416,Approved
5010060,0.0023530013791691782,Approved
5010061,0.9999994552750452,Rejected
5010062,4.677265053159159e-06,Approved
5010063,0.0023530013791691782,Approved
5010064,5.425135329202437e-05,Approved
5010066,0.00014719966135668416,Approved
5010067,0.9999997588700882,Rejected
5010068,0.00018888563331126592,Approved
5010070,0.09762905316557785,Approved
5010072,0.0007755327739897284,Approved
5010073,0.0005825882423902597,Approved
5010075,0.00020445599845318022,Approved
5010076,0.0007091062259503287,Approved
5010077,0.0055180467857300665,Approved
5010078,0.06668800521092151,Approved
5010079,0.015479361529693104,Approved
5010081,0.0025789073810044446,Approved
5010083,0.03215904555134123,Approved
5010084,0.03215904555134123,Approved
5010085,0.001655363635593098,Approved
5010086,0.024691161515472772,Approved
5010087,0.0216315849024859,Approved
5090855,0.9999999151047315,Rejected
5010088,0.00021009267655663872,Approved
5010089,0.009410364840024946,Approved
5010090,0.001490306547911815,Approved
5010091,0.0029902892426431496,Approved
5010092,0.0013220374798342256,Approved
5010093,0.9999997986889596,Rejected
5010094,0.0026100265456410286,Approved
5010099,0.00015143555902625799,Approved
5010101,0.00012140084501560207,Approved
5010102,0.00015143555902625799,Approved
5010104,0.0007197805813355363,Approved
5010105,0.001210700237056505,Approved
5010106,0.0013677246248613485,Approved
5010108,0.005966636588008997,Approved
5010109,0.005966636588008997,Approved
5010110,0.005966636588008997,Approved
5010111,0.00017723301838042433,Approved
5010112,0.01012490176217361,Approved
5010113,0.0001402686162689742,Approved
5010114,0.9999961945576891,Rejected
5010115,0.00012628008964139093,Approved
5010116,6.011495739549273e-05,Approved
5010117,6.789099594050356e-06,Approved
5010118,0.0003053698982399971,Approved
5010119,0.0063483311537047594,Approved
5010120,0.02125955309061373,Approved
5010121,0.00227628238722461,Approved
5010122,0.020225251587036572,Approved
5010123,0.0063483311537047594,Approved
5010124,0.01551864454202189,Approved
5010126,0.001876380690751295,Approved
5010127,0.0005769845955931781,Approved
5010128,0.0006216001026768538,Approved
5010129,4.6813476459329856e-05,Approved
5010133,0.0004245727029115041,Approved
5010135,0.0001676595896108311,Approved
5010136,0.00191281138295524,Approved
5010137,0.00024402162779062203,Approved
5010138,0.9999999422139478,Rejected
5010139,0.9999997543739033,Rejected
5010140,0.0047871472975411136,Approved
5010141,0.009711706614971442,Approved
5010143,0.9999997543739033,Rejected
5010144,0.0032940577247680186,Approved
5010145,0.9999997543739033,Rejected
5010146,0.9999997543739033,Rejected
5010147,0.0012422619325141264,Approved
5010150,0.0001002379169653226,Approved
5010151,0.0012422619325141264,Approved
5010152,0.0035821996744939306,Approved
5010153,0.0009915104697422491,Approved
5010154,0.001948214989943828,Approved
5010156,0.0012422619325141264,Approved
5090887,0.0035821996744939306,Approved
5010158,0.02834483147772097,Approved
5010159,0.05413758295924481,Approved
5010160,0.00041983385788742396,Approved
5010161,0.00041983385788742396,Approved
5010162,0.0007918794163354851,Approved
5010163,0.0008001598631856412,Approved
5010164,0.0002276159200928401,Approved
5010165,0.9928786466246001,Rejected
5010166,0.9999999985653738,Rejected
5010170,0.9999999971148545,Rejected
5010172,0.0008849738162184186,Approved
5010173,0.0008509630853995649,Approved
5010174,0.00020139744463778866,Approved
5010175,0.002008239628441462,Approved
5010176,0.0007419826282852718,Approved
5010177,0.0012380212680555606,Approved
5010178,0.01373344247217304,Approved
5010179,0.0007419826282852718,Approved
5010182,0.00031212795864745654,Approved
5010183,0.0004024915652958382,Approved
5010184,0.0004024915652958382,Approved
5010185,0.0006452049949996094,Approved
5010186,0.0005240286711841917,Approved
5010187,0.00031212795864745654,Approved
5010188,8.737824049922249e-06,Approved
5010190,0.9999989188192872,Rejected
5010192,0.0018378417691195556,Approved
5010193,0.00028874616778894733,Approved
5010195,0.001392023625042846,Approved
5010196,0.00565694893618011,Approved
5010197,0.02799551191525307,Approved
5010198,0.0007927402776926598,Approved
5010199,0.9999989651801416,Rejected
5010200,0.0007927402776926598,Approved
5010201,0.0007927402776926598,Approved
5010202,0.0006522518061186813,Approved
5010203,0.0007927402776926598,Approved
5010204,5.433623404515115e-06,Approved
5010205,0.00014992940594354205,Approved
5010206,0.0005131121737354573,Approved
5010207,0.0007927402776926598,Approved
5010208,0.000577136957361706,Approved
5010209,0.0020325025780985355,Approved
5010210,0.06031897350141401,Approved
5010211,0.06031897350141401,Approved
5010212,0.0005992632151939914,Approved
5010213,0.045402453059262576,Approved
5010215,8.814916953649609e-05,Approved
5010217,0.0012286891091713335,Approved
5010218,3.4367854305435474e-05,Approved
5010222,0.0007112887657772529,Approved
5010223,2.9222260701339916e-05,Approved
5010224,0.00012667153825506917,Approved
5010225,6.846036849866091e-05,Approved
5010226,0.9999993487294561,Rejected
5010227,3.9654507453213595e-05,Approved
5010228,0.0013112965485455666,Approved
5010230,0.00018083537640004954,Approved
5010231,0.999999381674296,Rejected
5010234,0.00047113115084582315,Approved
5010235,0.003496410105920326,Approved
5010236,0.9999998285002548,Rejected
5010238,0.08118856649901676,Approved
5010239,0.1717532754755257,Approved
5010240,0.09248853554023982,Approved
5010241,0.008297684527773736,Approved
5010242,0.009828839615086188,Approved
5010243,0.005057055569044517,Approved
5010244,0.005057055569044517,Approved
5010245,0.009828839615086188,Approved
5010246,0.013939434756316958,Approved
5010247,0.011530346124997677,Approved
5010248,0.00724869843001772,Approved
5010249,0.0035803079056934604,Approved
5010250,0.011530346124997677,Approved
5010253,0.00030487451229668474,Approved
5090944,0.0001132276555902816,Approved
5010256,0.021637664311376655,Approved
5010257,0.00107341108857255,Approved
5010258,4.9798853029435154e-05,Approved
5010259,4.9798853029435154e-05,Approved
5010261,5.584862611130308e-05,Approved
5010262,4.811326316862183e-05,Approved
5010263,2.6481043263818647e-05,Approved
5010264,4.811326316862183e-05,Approved
5010265,6.903392176414363e-05,Approved
5010266,8.880552255893105e-06,Approved
5010268,0.999996751209741,Rejected
5010269,4.9798853029435154e-05,Approved
5010270,6.903392176414363e-05,Approved
5010271,5.044966943346217e-05,Approved
5010272,0.999996751209741,Rejected
5010273,4.811387003983575e-06,Approved
5010274,1.122749566380643e-05,Approved
5010275,5.584862611130308e-05,Approved
5010276,4.811326316862183e-05,Approved
5010277,0.9999956958754942,Rejected
5010278,8.453469776108276e-06,Approved
5010279,7.129667610690885e-05,Approved
5010280,4.5247596649032924e-05,Approved
5010281,0.00012933420406302908,Approved
5010282,7.090597000171725e-05,Approved
5010283,0.00034663573348194416,Approved
5010284,0.0006146367199537998,Approved
5010285,0.0006146367199537998,Approved
5010286,0.00834763276087066,Approved
5010287,0.00034663573348194416,Approved
5010288,0.0006146367199537998,Approved
5010289,0.0006146367199537998,Approved
